course_code,course_title,course_descr,instructor,scheduled_time_start,scheduled_time_end,call_number,campus,class_id,course_subtitle,department,department_code,instructor_culpa_link,instructor_culpa_nugget,instructor_culpa_reviews_count,instructor_wikipedia_link,link,location,method_of_instruction,open_to,points,prerequisites,scheduled_days,section_key,type
ACCT B5001,Accounting I: Financial Accoun,,,,,17526,Morningside,B5001-20152-400,,Accounting (ACCT),ACCT,,,,,https://web.archive.org///web/20160211215016/http://www.columbia.edu/cu/bulletin/uwb/subj/ACCT/B5001-20152-400/,,,Business,3,,,20152ACCT5001B400,LECTURE
ACCT B5001,Accounting I: Financial Accoun,,Urooj Khan,,,26438,Morningside,B5001-20152-002,,Accounting (ACCT),ACCT,http://culpa.info/professors/13912,,1.0,,https://web.archive.org///web/20160211215014/http://www.columbia.edu/cu/bulletin/uwb/subj/ACCT/B5001-20152-002/,,,Business,3,,,20152ACCT5001B002,LECTURE
ACCT B5001,Accounting I: Financial Accoun,,Amir Ziv,,,60867,Morningside,B5001-20152-300,,Accounting (ACCT),ACCT,,,,,https://web.archive.org///web/20160211215015/http://www.columbia.edu/cu/bulletin/uwb/subj/ACCT/B5001-20152-300/,,,Business,3,,,20152ACCT5001B300,LECTURE
ACCT B5001,Accounting I: Financial Accoun,,Urooj Khan,,,69779,Morningside,B5001-20152-001,,Accounting (ACCT),ACCT,http://culpa.info/professors/13912,,1.0,,https://web.archive.org///web/20160211215013/http://www.columbia.edu/cu/bulletin/uwb/subj/ACCT/B5001-20152-001/,,,Business,3,,,20152ACCT5001B001,LECTURE
ACCT B5001,Accounting I: Financial Accoun,,,,,77474,Morningside,B5001-20152-XMT,,Accounting (ACCT),ACCT,,,,,https://web.archive.org///web/20160211215017/http://www.columbia.edu/cu/bulletin/uwb/subj/ACCT/B5001-20152-XMT/,,,Business,0,,,20152ACCT5001BXMT,LECTURE
ACCT B5903,PROJECT FINANCE,,,,,83029,Morningside,B5903-20152-300,,Accounting (ACCT),ACCT,,,,,https://web.archive.org///web/20160211215018/http://www.columbia.edu/cu/bulletin/uwb/subj/ACCT/B5903-20152-300/,,,Business,3,,,20152ACCT5903B300,LECTURE
ACCT B5909,Financial Statement Analysis,,,,,28035,Morningside,B5909-20152-300,,Accounting (ACCT),ACCT,,,,,https://web.archive.org///web/20160211215019/http://www.columbia.edu/cu/bulletin/uwb/subj/ACCT/B5909-20152-300/,,,Business,3,,,20152ACCT5909B300,LECTURE
ACCT B5917,"Financial Analysis of Mergers,",,,,,10213,Morningside,B5917-20152-300,,Accounting (ACCT),ACCT,,,,,https://web.archive.org///web/20160211215020/http://www.columbia.edu/cu/bulletin/uwb/subj/ACCT/B5917-20152-300/,,,Business,3,,,20152ACCT5917B300,LECTURE
ACCT B6001,Accounting I: Financial Accoun,,,,,29651,Morningside,B6001-20152-XMT,,Accounting (ACCT),ACCT,,,,,https://web.archive.org///web/20160211215021/http://www.columbia.edu/cu/bulletin/uwb/subj/ACCT/B6001-20152-XMT/,,,Business,0,,,20152ACCT6001BXMT,LECTURE
ACCT B7009,Financial Statement Analysis a,,Radha Radhakrishna,,,24787,Morningside,B7009-20152-001,,Accounting (ACCT),ACCT,,,,,https://web.archive.org///web/20160211215022/http://www.columbia.edu/cu/bulletin/uwb/subj/ACCT/B7009-20152-001/,,,Business,3,,,20152ACCT7009B001,LECTURE
ACCT B8007,Financial Planning & Analysis,,Igor Vaysman,11:15am,1:15pm,29234,Morningside,B8007-20152-001,,Accounting (ACCT),ACCT,,,,,https://web.archive.org///web/20160211215023/http://www.columbia.edu/cu/bulletin/uwb/subj/ACCT/B8007-20152-001/,326 Uris Hall,,Business,1.5,,TR,20152ACCT8007B001,LECTURE
ACCT B8007,Financial Planning & Analysis,,Igor Vaysman,2:45pm,4:45pm,63664,Morningside,B8007-20152-002,,Accounting (ACCT),ACCT,,,,,https://web.archive.org///web/20160211215024/http://www.columbia.edu/cu/bulletin/uwb/subj/ACCT/B8007-20152-002/,326 Uris Hall,,Business,1.5,,TR,20152ACCT8007B002,LECTURE
ACCT B8009,Financial Statement Analysis a,,Radha Radhakrishna,9:00am,1:15pm,20322,Morningside,B8009-20152-001,,Accounting (ACCT),ACCT,,,,,https://web.archive.org///web/20160211215025/http://www.columbia.edu/cu/bulletin/uwb/subj/ACCT/B8009-20152-001/,311 W & J Warren Hall,,Business,3,,M,20152ACCT8009B001,LECTURE
ACCT B9015,(PhD) Financial Reporting in B,,Urooj Khan,12:00pm,4:00pm,19054,Morningside,B9015-20152-001,,Accounting (ACCT),ACCT,http://culpa.info/professors/13912,,1.0,,https://web.archive.org///web/20160211215026/http://www.columbia.edu/cu/bulletin/uwb/subj/ACCT/B9015-20152-001/,306 Uris Hall,,Business,1.5,,R,20152ACCT9015B001,LECTURE
ACTU K4995,INTERNSHIP IN ACTUARIAL SCI,,Lina Xu,,,16892,Morningside,K4995-20152-001,INTERNSHIP IN ACTUARIAL,School of Professional Studies,ACTU,,,,,https://web.archive.org///web/20160211215113/http://www.columbia.edu/cu/bulletin/uwb/subj/ACTU/K4995-20152-001/,,,School of Professional Studies,1,,,20152ACTU4995K001,INTERNSHIP
ACTU K5100,INTEG PROJ IN ACTU SCI,,Noor Rajah,,,74408,Morningside,K5100-20152-001,,School of Professional Studies,ACTU,,,,,https://web.archive.org///web/20160211215114/http://www.columbia.edu/cu/bulletin/uwb/subj/ACTU/K5100-20152-001/,,,School of Professional Studies,3,,,20152ACTU5100K001,SEMINAR
AFAS S3930,RELIGION & QUEST RACIAL AESTHE,"Gospel Music in Modern America This course will track the evolution of religion and music in African American history across the twentieth century to the present day. Beginning with the emergence of the Gospel-Blues during the 1920s, we will explore the ways in cultural aesthetics, religious imaginings and institutional formations have come together to shape the development of black musical forms, sacred and secular alike, across the evolving genres of blues, jazz, r&b, hip hop, neo-soul and more.",Josef Sorett,5:30pm,8:40pm,71470,Morningside,S3930-20152-001,,"African-American Studies, Institute for Research in",AFAS,http://culpa.info/professors/9341,silver,3.0,https://en.wikipedia.org/wiki/Josef_Sorett,https://web.archive.org///web/20160211215211/http://www.columbia.edu/cu/bulletin/uwb/subj/AFAS/S3930-20152-001/,758 EXT Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",4,,MW,20152AFAS3930S001,LECTURE
AHIS O3715,Arts in Paris,,Laurence Gallu,,,66796,STUDY ABROAD,O3715-20152-001,,Global Programs,AHIS,,,,,https://web.archive.org///web/20160211221301/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/O3715-20152-001/,,,"Global Programs
School of Professional Studies",3,,,20152AHIS3715O001,LECTURE
AHIS O4350,City & Its Monuments:Istanbul,,Unver Rustem,,,61546,STUDY ABROAD,O4350-20152-001,,Global Programs,AHIS,,,,,https://web.archive.org///web/20160211221302/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/O4350-20152-001/,,,"Global Programs
School of Professional Studies",4,,,20152AHIS4350O001,LECTURE
AHIS O4351,"ISTANBUL,HERTAGE & PUBLIC SPACE",,Unver Rustem,,,84531,STUDY ABROAD,O4351-20152-001,"ISTANBUL, HERITAGE & PUB SPACE",Global Programs,AHIS,,,,,https://web.archive.org///web/20160211221303/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/O4351-20152-001/,,,,2,,,20152AHIS4351O001,LANGUAGE
AHIS O4430,Arts in Venice,,Lorenzo G Buonanno,,,23496,STUDY ABROAD,O4430-20152-001,,Global Programs,AHIS,http://localhost:8801/professors/9447,,2.0,,https://web.archive.org///web/20160211221305/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/O4430-20152-001/,,,"Global Programs
School of Professional Studies",3,,,20152AHIS4430O001,SEMINAR
AHIS O4430,Arts in Venice,,Caroline A Wamsler,,,28347,STUDY ABROAD,O4430-20152-002,,Global Programs,AHIS,http://culpa.info/professors/3564,silver,8.0,,https://web.archive.org///web/20160211221306/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/O4430-20152-002/,,,,3,,,20152AHIS4430O002,SEMINAR
AHIS O4431,VENETIAN NARRATIVE PAINTING,,Diane Bodart,,,93631,STUDY ABROAD,O4431-20152-001,,Global Programs,AHIS,http://culpa.info/professors/12795,,3.0,,https://web.archive.org///web/20160211221307/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/O4431-20152-001/,,,"Global Programs
School of Professional Studies",4,,,20152AHIS4431O001,SEMINAR
AHIS O4432,Intro Conservation of Venice,,Lorenzo G Buonanno,,,13442,STUDY ABROAD,O4432-20152-001,,Global Programs,AHIS,http://localhost:8801/professors/9447,,2.0,,https://web.archive.org///web/20160211221308/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/O4432-20152-001/,,,"Global Programs
School of Professional Studies",4,,,20152AHIS4432O001,SEMINAR
AHIS O4500,Architecture Sultans: Istanbul,,Unver Rustem,,,78147,STUDY ABROAD,O4500-20152-001,,Global Programs,AHIS,,,,,https://web.archive.org///web/20160211221309/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/O4500-20152-001/,,,"Global Programs
School of Professional Studies",3,,,20152AHIS4500O001,LECTURE
AHIS S3419,DANCE & THE EARLY MOD ARTIST,,Olivia S Powell,5:30pm,8:40pm,76733,Morningside,S3419-20152-001,,Art History and Archaeology,AHIS,http://localhost:8801/professors/8347,gold,4.0,,https://web.archive.org///web/20160211221258/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/S3419-20152-001/,930 Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3,,TR,20152AHIS3419S001,LECTURE
AHIS S3605,NY: ARCH & CULTURAL HIST-CITY,,Irina T Oryshkevich,1:00pm,4:10pm,67822,Morningside,S3605-20152-001,,Art History and Archaeology,AHIS,http://localhost:8801/professors/240,silver,11.0,,https://web.archive.org///web/20160211221259/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/S3605-20152-001/,930 Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3,,MW,20152AHIS3605S001,LECTURE
AHIS S3643,JACKSON POLLOCK & NY SCH,"Coming on the heels of the MoMA's blockbuster exhibit, this seminar will trace the rise and fall of Abstract Expressionism, from its pre-World War II precipitates in Europe (Surrealism) and in America (Regionalism), to the crucial moment when, as scholar Serge Guilbaut has argued, New York ""stole"" the idea of modern art, and finally, through the decade when Pop Art rendered Abstract Expressionism obsolete. Although special emphasis will be given to Jackson Pollock, whose persona and work reside at the literal and figurative center of the movement, we will also look closely at works by Mark Rothko, Clyfford Still, Willem DeKooning, Lee Krasner, Louise Bourgeois, Helen Frankenthaler, Eva Hesse, Robert Rauschenberg, Jasper Johns and Cy Twombly.  Class lectures and presentations will be supplemented with trips to New York's world-renowned museums.",Kent M Minturn,1:00pm,4:10pm,13137,Morningside,S3643-20152-001,,Art History and Archaeology,AHIS,http://culpa.info/professors/353,silver,2.0,,https://web.archive.org///web/20160211221300/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/S3643-20152-001/,930 Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3,,TR,20152AHIS3643S001,SEMINAR
